loan_id,loan_identifier,sector,rating,current_balance,weight,annual_pd,annual_cpr,lgd,coupon_spread_bps,reference_rate,coupon_floor,maturity_years,discount_margin_bps,market_price,model_price,price_gap,expected_loss_pct,source_family
L181,Synthetic Bloomberg-Compatible Loan 181,Healthcare,BB,8.732804703925783,0.0026885160100287783,0.016050460137690195,0.06463240068010091,0.594586472301731,366.00728923338005,0.0525,0.01,5.0,391.82897455322785,98.91693767350309,100.12939885607788,1.212461182574799,0.9543386472088768,synthetic_bloomberg_compatible
L182,Synthetic Bloomberg-Compatible Loan 182,Healthcare,B-,10.186688744813376,0.0031361145368679795,0.020266702761306595,0.027046109290457403,0.4741253175795606,627.6978701566002,0.0525,0.01,3.0,656.9184791262478,101.34107725808596,99.99269122441119,-1.348386033674771,0.9608956882995047,synthetic_bloomberg_compatible
L183,Synthetic Bloomberg-Compatible Loan 183,Industrials,BB,6.786865244689243,0.0020894313438673665,0.012865014948727205,0.07205708769566996,0.48515554125880545,325.9612034434357,0.0525,0.01,7.0,533.2354793136992,93.8076902581907,95.20857250225745,1.40088224406675,0.624153329075237,synthetic_bloomberg_compatible
L184,Synthetic Bloomberg-Compatible Loan 184,Energy,B,3.7146456825334764,0.0011436056029726603,0.01388378555256058,0.02,0.48393713444099457,535.1286567000991,0.0525,0.01,5.0,529.6790278840663,104.16303023469146,102.29693466286017,-1.8660955718312948,0.6718879395499447,synthetic_bloomberg_compatible
L185,Synthetic Bloomberg-Compatible Loan 185,Retail,B,5.9289137881314815,0.0018252989940684384,0.014936031465457479,0.025441991650075442,0.7,535.2266768550455,0.0525,0.01,6.0,565.4617527958644,99.78198097004535,99.6518651218397,-0.13011584820564792,1.0455222025820234,synthetic_bloomberg_compatible
L186,Synthetic Bloomberg-Compatible Loan 186,Healthcare,B,3.7015361335054116,0.0011395696450369052,0.012095396554629736,0.02,0.6117543390608229,501.755542078001,0.0525,0.01,3.0,600.6289121724961,99.91484343615942,98.84488061521152,-1.069962820947893,0.7399411324956069,synthetic_bloomberg_compatible
L187,Synthetic Bloomberg-Compatible Loan 187,Software,B,4.804013081112416,0.0014789825856465386,0.027711750120822828,0.1,0.6879947232404501,466.88192452315883,0.0525,0.01,3.0,588.6855402271832,97.25100304721246,95.8538025458434,-1.3972005013690705,1.906553785488401,synthetic_bloomberg_compatible
L188,Synthetic Bloomberg-Compatible Loan 188,Healthcare,B-,4.275418214666173,0.0013162472664173242,0.022286417896578727,0.02,0.5212617177965712,619.004325431729,0.0525,0.01,5.0,788.220455470808,94.47724743621278,94.6158987867498,0.1386513505370175,1.1617056476302872,synthetic_bloomberg_compatible
L189,Synthetic Bloomberg-Compatible Loan 189,Industrials,B-,6.167170308197543,0.0018986495945236838,0.01,0.02450909235570645,0.4568155205891711,612.1181487543423,0.0525,0.01,4.0,702.3579627832389,101.31287501923292,99.67689068573019,-1.6359843335027335,0.4568155205891711,synthetic_bloomberg_compatible
L190,Synthetic Bloomberg-Compatible Loan 190,Energy,B,7.279948788915183,0.002241234006113693,0.013129725696539696,0.054892710429269076,0.6400351925792587,516.166345847903,0.0525,0.01,5.0,613.2610038374537,99.19366049355986,98.12146392916583,-1.0721965643940337,0.8403486514697626,synthetic_bloomberg_compatible
L191,Synthetic Bloomberg-Compatible Loan 191,Healthcare,B,7.2348140072893585,0.0022273386326198104,0.033462501260225236,0.04506611289419948,0.481872396050951,484.955434262406,0.0525,0.01,5.0,599.2518795987677,94.1710366192943,95.03182500034859,0.8607883810542916,1.6124655660122702,synthetic_bloomberg_compatible
L192,Synthetic Bloomberg-Compatible Loan 192,Energy,B,10.53099767132156,0.003242114853226473,0.01,0.031365837157157045,0.5196086828874318,587.5172516924138,0.0525,0.01,7.0,572.4302496567778,103.48364874365458,103.12325578093977,-0.3603929627148119,0.5196086828874318,synthetic_bloomberg_compatible
L193,Synthetic Bloomberg-Compatible Loan 193,Software,B-,5.690023675511612,0.001751753333288074,0.01276114780409577,0.04210900987828499,0.440794380701123,602.5871666742302,0.0525,0.01,4.0,839.2958639706782,97.34988721853631,95.30014390407523,-2.0497433144610824,0.562504224334189,synthetic_bloomberg_compatible
L194,Synthetic Bloomberg-Compatible Loan 194,Software,B,7.301611946496673,0.002247903312019438,0.030109410690849523,0.040346397731427924,0.5718964192074996,517.5542227698315,0.0525,0.01,6.0,648.4573982333468,93.04489787288136,94.11040441918882,1.0655065463074607,1.7219464158544848,synthetic_bloomberg_compatible
L195,Synthetic Bloomberg-Compatible Loan 195,Energy,B,5.237492340484964,0.0016124352355511686,0.014254650555069831,0.02,0.5025943385766568,495.60259794907165,0.0525,0.01,7.0,524.897969683395,101.52183150667064,100.8741266167439,-0.647704889926743,0.7164306667366696,synthetic_bloomberg_compatible
L196,Synthetic Bloomberg-Compatible Loan 196,Retail,B,5.358531050850677,0.0016496986946212158,0.0438227916770195,0.06246111797429164,0.45766429321680063,493.94699819372346,0.0525,0.01,5.0,566.5395069661781,94.9456813668359,95.30081603172445,0.3551346648885527,2.0056126979650224,synthetic_bloomberg_compatible
L197,Synthetic Bloomberg-Compatible Loan 197,Industrials,B,8.608910068676327,0.0026503733145583183,0.025140795066090803,0.02033051450049072,0.486297202883907,521.2236034203817,0.0525,0.01,7.0,600.6365102768654,99.31143120970304,97.32059715485902,-1.9908340548440293,1.2225898318917487,synthetic_bloomberg_compatible
L198,Synthetic Bloomberg-Compatible Loan 198,Software,CCC+,4.057804528395945,0.0012492518509265966,0.011135393278504815,0.02,0.5886401637574827,805.6337345345077,0.0525,0.01,6.0,982.4876727529615,96.59750931589643,96.16436691255346,-0.43314240334296983,0.6554739722963047,synthetic_bloomberg_compatible
L199,Synthetic Bloomberg-Compatible Loan 199,Retail,BB,7.539229221479377,0.002321057111939322,0.011505371294442332,0.04520461673468014,0.37843851904743075,395.29274430513385,0.0525,0.01,6.0,461.51528891620035,99.28376929509446,100.54012225413427,1.2563529590398161,0.43540756737595776,synthetic_bloomberg_compatible
L200,Synthetic Bloomberg-Compatible Loan 200,Telecom,B-,7.322573290222322,0.0022543565547185206,0.012578987395703753,0.022346976083186313,0.621305614111108,631.1893481399183,0.0525,0.01,5.0,817.5922163103651,95.1908077535264,95.28869639463431,0.09788864110791451,0.7815395488783607,synthetic_bloomberg_compatible
L201,Synthetic Bloomberg-Compatible Loan 201,Healthcare,BB,11.488540521844687,0.003536907805914712,0.02560296250370242,0.0657737072158263,0.6002594340744893,412.8804408035748,0.0525,0.01,6.0,362.4356915644112,102.72872001399107,100.74368407351221,-1.985035940478852,1.5368419783102785,synthetic_bloomberg_compatible
L202,Synthetic Bloomberg-Compatible Loan 202,Telecom,B-,17.130001293239047,0.005273710370275819,0.023160079859024966,0.055928500080140275,0.6312980738289603,644.5601906854408,0.0525,0.01,5.0,671.6093363829439,100.35272392335139,98.43695154024367,-1.915772383107722,1.4620913804727358,synthetic_bloomberg_compatible
L203,Synthetic Bloomberg-Compatible Loan 203,Software,B-,7.873311340781293,0.0024239089627317452,0.03949393050443716,0.03691589309225396,0.5619432515740408,650.5637479415417,0.0525,0.01,3.0,613.79185831889,99.98729615901709,98.6096416164257,-1.3776545425913866,2.2193347725102615,synthetic_bloomberg_compatible
L204,Synthetic Bloomberg-Compatible Loan 204,Software,B,5.787900377638673,0.0017818860443240972,0.03291353135444822,0.04640043187014873,0.5185786042525838,496.5434126398715,0.0525,0.01,5.0,520.1229122388902,97.65075072317065,97.6731227431468,0.022372019976160118,1.706825315081341,synthetic_bloomberg_compatible
L205,Synthetic Bloomberg-Compatible Loan 205,Software,BB,16.270220181698253,0.00500901473561235,0.01,0.07681617919462619,0.6937801982912795,374.01716037593405,0.0525,0.01,7.0,429.1510350078777,98.38687154101748,100.01651837525563,1.6296468342381445,0.6937801982912795,synthetic_bloomberg_compatible
L206,Synthetic Bloomberg-Compatible Loan 206,Industrials,B,18.936573577511904,0.005829888903314397,0.024405653621208775,0.02012639947672809,0.5708795622918812,458.22242786440864,0.0525,0.01,4.0,635.7149865134937,93.66341692049647,94.32206040597313,0.6586434854766594,1.3932688856722932,synthetic_bloomberg_compatible
L207,Synthetic Bloomberg-Compatible Loan 207,Software,B-,7.333445826440863,0.0022577038169881124,0.01952480017112264,0.03244849240921875,0.6517707543747264,614.326968633939,0.0525,0.01,6.0,659.0800156587358,96.05089979989918,98.399009561555,2.34810976165582,1.272569373654839,synthetic_bloomberg_compatible
L208,Synthetic Bloomberg-Compatible Loan 208,Telecom,B,7.5007472259888734,0.0023092098916611035,0.014458515037914156,0.03921057275546418,0.47319337773038983,566.4807104229717,0.0525,0.01,4.0,564.8489993184583,101.69495852655773,101.72728681980723,0.032328293249506146,0.6841673567756236,synthetic_bloomberg_compatible
L209,Synthetic Bloomberg-Compatible Loan 209,Telecom,B,15.3073670349823,0.004712586934004842,0.01,0.07655009969195822,0.5830015968737056,529.4998912940893,0.0525,0.01,5.0,557.6820324209409,102.3217355514424,101.2639270159015,-1.0578085355409002,0.5830015968737056,synthetic_bloomberg_compatible
L210,Synthetic Bloomberg-Compatible Loan 210,Industrials,B-,5.998584933395775,0.0018467482301192445,0.01,0.03262873684035862,0.4202869456531846,645.4839089474003,0.0525,0.01,7.0,707.6291666293637,99.61516229114936,100.71231483471928,1.0971525435699192,0.4202869456531846,synthetic_bloomberg_compatible
L211,Synthetic Bloomberg-Compatible Loan 211,Industrials,B-,8.298671782552344,0.00255486212113918,0.048329425094644766,0.04346186202740876,0.5078725332286474,634.730259622179,0.0525,0.01,3.0,796.5382086376949,94.90401822708588,93.76305131973791,-1.1409669073479733,2.4545187552301404,synthetic_bloomberg_compatible
L212,Synthetic Bloomberg-Compatible Loan 212,Telecom,B-,10.698111468565434,0.003293563171907513,0.021466462819081336,0.06653518079085868,0.446847619430374,647.703018844704,0.0525,0.01,3.0,712.6740637205944,98.73720544303265,99.19328665931081,0.45608121627816445,0.959223780829713,synthetic_bloomberg_compatible
L213,Synthetic Bloomberg-Compatible Loan 213,Software,B-,8.516134025430977,0.002621810912664673,0.016820900781957183,0.058576032894180605,0.4318228458011654,532.3932446409215,0.0525,0.01,3.0,705.2999382546147,95.89338197084632,97.25582509522566,1.3624431243793396,0.7263649244603799,synthetic_bloomberg_compatible
L214,Synthetic Bloomberg-Compatible Loan 214,Retail,B,3.6568665268117244,0.0011258174821488838,0.01,0.03142131851590377,0.7,481.27609581835054,0.0525,0.01,4.0,585.125867981938,96.75404267379564,98.53253578395848,1.7784931101628416,0.7,synthetic_bloomberg_compatible
L215,Synthetic Bloomberg-Compatible Loan 215,Energy,B-,5.355446651114227,0.0016487491190433896,0.010387641459023293,0.040177957085895194,0.3275464863748055,561.2364740990386,0.0525,0.01,3.0,727.1376333183587,98.67096746629365,98.2611674306339,-0.40980003565974243,0.3402435461624338,synthetic_bloomberg_compatible
L216,Synthetic Bloomberg-Compatible Loan 216,Retail,BB,7.82069192418798,0.002407709339730226,0.01785150985113065,0.1,0.6836613342681812,329.92467480865173,0.0525,0.01,5.0,437.1292629876308,97.46247824280522,96.665668046142,-0.7968101966632162,1.220438704352556,synthetic_bloomberg_compatible
L217,Synthetic Bloomberg-Compatible Loan 217,Energy,B,8.243114069377086,0.0025377579024584256,0.027209208631417615,0.053652533438713845,0.5358246059722742,517.2279950924851,0.0525,0.01,5.0,631.4303908110193,97.03360972959506,95.59802435072007,-1.4355853788749897,1.4579363493746746,synthetic_bloomberg_compatible
L218,Synthetic Bloomberg-Compatible Loan 218,Energy,B-,4.279051451941086,0.0013173658093039464,0.032159645768894754,0.028713051238895025,0.5580714923445853,632.9084697776453,0.0525,0.01,5.0,699.840199978724,99.24243566042429,95.96836258277467,-3.274073077649618,1.7947381507520324,synthetic_bloomberg_compatible
L219,Synthetic Bloomberg-Compatible Loan 219,Healthcare,B,7.279281915919291,0.002241028699939228,0.014135500267163686,0.03085561863217339,0.5546195408607932,422.01350572028196,0.0525,0.01,7.0,507.88376623717784,99.13543614948017,98.59460738737498,-0.5408287621051926,0.7839824668011943,synthetic_bloomberg_compatible
L220,Synthetic Bloomberg-Compatible Loan 220,Healthcare,BB,3.658478807483382,0.0011263138452928417,0.01,0.02594867448012304,0.4365508148998206,364.26482976516576,0.0525,0.01,3.0,342.0668079518243,101.88892025105336,102.60595921817988,0.7170389671265127,0.4365508148998206,synthetic_bloomberg_compatible
L221,Synthetic Bloomberg-Compatible Loan 221,Software,B-,9.73056210978168,0.0029956895757633313,0.017245739630110946,0.02,0.593896134611237,620.731720007869,0.0525,0.01,3.0,722.9269580807338,100.10365579472857,98.12777687432299,-1.9758789204055773,1.0242178104834716,synthetic_bloomberg_compatible
L222,Synthetic Bloomberg-Compatible Loan 222,Energy,BB,7.04851683684927,0.0021699844443226557,0.01,0.023139396481454282,0.5461447646637687,401.3820281248264,0.0525,0.01,6.0,477.9920755289971,99.03684161906104,99.77072555715831,0.7338839380972786,0.5461447646637687,synthetic_bloomberg_compatible
L223,Synthetic Bloomberg-Compatible Loan 223,Energy,BB,12.969796593082112,0.0039929331949496785,0.02390145062133438,0.02,0.5120442874757896,367.4756306128048,0.0525,0.01,5.0,338.01816803927363,100.59684431930765,101.20099884558691,0.6041545262792596,1.223860125303893,synthetic_bloomberg_compatible
L224,Synthetic Bloomberg-Compatible Loan 224,Industrials,B,10.713950544566769,0.0032984394528799378,0.01,0.02,0.5544933626427951,477.88906505300315,0.0525,0.01,3.0,573.2270044829163,101.13818962389689,99.37351432713197,-1.7646752967649206,0.5544933626427951,synthetic_bloomberg_compatible
L225,Synthetic Bloomberg-Compatible Loan 225,Industrials,B-,7.51014219328885,0.002312102263683156,0.01,0.02624585450579092,0.5314134500603325,670.0384298697187,0.0525,0.01,7.0,753.8046219603593,101.87633803359063,99.59272561164929,-2.283612421941342,0.5314134500603325,synthetic_bloomberg_compatible
L226,Synthetic Bloomberg-Compatible Loan 226,Industrials,B,6.231487726744373,0.001918450610961065,0.016231805375643376,0.02,0.5441937005785367,389.512064036114,0.0525,0.01,7.0,678.370341689561,88.7307039151155,91.21255494180438,2.4818510266888865,0.8833246234441953,synthetic_bloomberg_compatible
L227,Synthetic Bloomberg-Compatible Loan 227,Telecom,B,2.444993698752581,0.0007527254904212796,0.01,0.02,0.4864301496573499,482.17960935774516,0.0525,0.01,6.0,607.8921378050852,98.91747649291078,98.23063353064458,-0.6868429622661978,0.4864301496573499,synthetic_bloomberg_compatible
L228,Synthetic Bloomberg-Compatible Loan 228,Telecom,B,9.487829116364413,0.0029209608304071955,0.019581857090624547,0.05475854614791338,0.7,503.9429278505257,0.0525,0.01,6.0,630.6812980644186,94.3024394451412,95.42293015112907,1.1204907059878622,1.3707299963437183,synthetic_bloomberg_compatible
L229,Synthetic Bloomberg-Compatible Loan 229,Energy,B,7.57988065412948,0.0023335722237751884,0.012840487361080054,0.04471417451988175,0.608383991397049,476.4806195056271,0.0525,0.01,7.0,545.6446668699097,99.06511508327475,99.22755062629496,0.16243554302020868,0.7811946952217245,synthetic_bloomberg_compatible
L230,Synthetic Bloomberg-Compatible Loan 230,Software,BB,4.7913376552659,0.0014750802786011317,0.01,0.02152658319080001,0.6263818951636222,417.797202569071,0.0525,0.01,7.0,426.7499359286363,102.33516772713847,101.99903149014197,-0.3361362369964951,0.6263818951636222,synthetic_bloomberg_compatible
L231,Synthetic Bloomberg-Compatible Loan 231,Industrials,B,3.7678966744100557,0.001159999665254362,0.016963783461715,0.07123126010170167,0.572062183325725,450.8848126046713,0.0525,0.01,6.0,550.2307110056522,96.68057642370569,97.65826955885515,0.9776931351494653,0.9704339004573508,synthetic_bloomberg_compatible
L232,Synthetic Bloomberg-Compatible Loan 232,Healthcare,B,10.889684180384453,0.0033525415093686186,0.010541150000999101,0.02,0.5691696301564039,467.31806163292043,0.0525,0.01,3.0,665.9560015880501,98.6334828159055,96.80692309444365,-1.826559721461848,0.5999702447491834,synthetic_bloomberg_compatible
L233,Synthetic Bloomberg-Compatible Loan 233,Industrials,BB,6.190305469940988,0.0019057720774888528,0.01,0.02,0.5815767578684123,336.9299555787719,0.0525,0.01,7.0,400.7351230840287,101.2335463865276,100.11475877020418,-1.1187876163234307,0.5815767578684123,synthetic_bloomberg_compatible
L234,Synthetic Bloomberg-Compatible Loan 234,Healthcare,B-,6.720104860001978,0.0020688782261517372,0.01,0.04934900231124518,0.3744446048389734,632.005666271764,0.0525,0.01,6.0,794.5549247781785,99.71877727199985,97.56063865578722,-2.1581386162126392,0.3744446048389734,synthetic_bloomberg_compatible
L235,Synthetic Bloomberg-Compatible Loan 235,Industrials,CCC+,3.7269170662442725,0.0011473835199982008,0.01,0.038832823283813316,0.5397669280878308,842.597654208305,0.0525,0.01,6.0,1042.9950158019842,95.71584064375672,95.95671531267654,0.24087466891981535,0.5397669280878308,synthetic_bloomberg_compatible
L236,Synthetic Bloomberg-Compatible Loan 236,Retail,B-,5.425089828094773,0.001670189744667056,0.025143949580732575,0.02,0.5517556554540526,567.3688818817454,0.0525,0.01,5.0,641.1227366876307,97.35166015707641,96.97126937808734,-0.38039077898906726,1.3873316381620753,synthetic_bloomberg_compatible
L237,Synthetic Bloomberg-Compatible Loan 237,Energy,BB,7.2316456775272755,0.0022263632180102772,0.018886077169760828,0.02839430332119964,0.480111180225151,398.32186127990474,0.0525,0.01,4.0,328.17355051816503,103.77299869676432,103.29117376454869,-0.4818249322156305,0.9067416799797151,synthetic_bloomberg_compatible
L238,Synthetic Bloomberg-Compatible Loan 238,Telecom,B-,7.2257848783737835,0.002224558889058704,0.01,0.033538222529192314,0.433683660708287,587.3696833931971,0.0525,0.01,5.0,757.054466210772,98.41100833434191,97.02896959322361,-1.3820387411183077,0.433683660708287,synthetic_bloomberg_compatible
L239,Synthetic Bloomberg-Compatible Loan 239,Healthcare,B,7.118948615583426,0.002191667852020581,0.016475018916422758,0.0615746303519877,0.6620700284134724,511.7329732798928,0.0525,0.01,6.0,638.7022122961413,95.24039841416254,96.37001708612006,1.129618671957516,1.090761624210851,synthetic_bloomberg_compatible
L240,Synthetic Bloomberg-Compatible Loan 240,Retail,B,4.4653777199694416,0.0013747289557004244,0.01,0.03340459688270464,0.5941559034162732,526.1595399645088,0.0525,0.01,7.0,470.13795650812756,105.0,104.40565555502268,-0.5943444449773239,0.5941559034162732,synthetic_bloomberg_compatible
L241,Synthetic Bloomberg-Compatible Loan 241,Telecom,BB,13.582434491366692,0.004181542336426075,0.01,0.02,0.4633844666220752,348.0710800947964,0.0525,0.01,4.0,391.34129598218675,100.56931294511726,101.1262348817577,0.5569219366404354,0.4633844666220752,synthetic_bloomberg_compatible
L242,Synthetic Bloomberg-Compatible Loan 242,Software,B,12.494871300409054,0.0038467208042906823,0.017344020960606072,0.02,0.5342380665140631,495.0917985899877,0.0525,0.01,3.0,576.3789259286633,99.33485294703202,98.81962833375353,-0.515224613278491,0.9265836223573573,synthetic_bloomberg_compatible
L243,Synthetic Bloomberg-Compatible Loan 243,Software,B,6.86043766740746,0.0021120816427210227,0.01,0.02,0.5368144600887539,500.0400831895339,0.0525,0.01,4.0,583.1861666426375,99.88586566903709,99.63892964396422,-0.24693602507286982,0.5368144600887539,synthetic_bloomberg_compatible
L244,Synthetic Bloomberg-Compatible Loan 244,Healthcare,B,8.911505735760574,0.0027435316208646097,0.01,0.04900154256477821,0.5117354076171464,442.49955394109986,0.0525,0.01,5.0,582.703661192328,96.74853356046368,97.72623637674576,0.9777028162820756,0.5117354076171464,synthetic_bloomberg_compatible
L245,Synthetic Bloomberg-Compatible Loan 245,Retail,B,5.957794690744087,0.0018341903836838693,0.01,0.023056423585688424,0.5515486100222732,528.3420937801991,0.0525,0.01,5.0,519.9235130458759,102.76839960344468,102.85272109887502,0.08432149543034484,0.5515486100222732,synthetic_bloomberg_compatible
L246,Synthetic Bloomberg-Compatible Loan 246,Telecom,BB,8.286289445338314,0.002551050045526573,0.010873921823821724,0.03180568316841532,0.6701433882690011,306.2297893589039,0.0525,0.01,3.0,404.3044293948252,98.3764824207987,98.86371212109819,0.4872297002994941,0.7287086814788126,synthetic_bloomberg_compatible
L247,Synthetic Bloomberg-Compatible Loan 247,Healthcare,BB,6.739268300428985,0.0020747779591861974,0.03375061574170013,0.05980448901281544,0.5427330770455863,341.2881032314665,0.0525,0.01,4.0,383.22301502207546,99.67780304819193,97.07536359156244,-2.6024394566294973,1.8317575533676114,synthetic_bloomberg_compatible
L248,Synthetic Bloomberg-Compatible Loan 248,Retail,B-,9.570557782534031,0.002946430006808834,0.01581331914592075,0.04815021686442445,0.54416789385628,614.1733447702636,0.0525,0.01,4.0,605.3468185541308,100.87360250363793,101.38593348137408,0.5123309777361555,0.8605100574512882,synthetic_bloomberg_compatible
L249,Synthetic Bloomberg-Compatible Loan 249,Software,B-,11.86676498604658,0.0036533494946810047,0.01,0.039166372462390804,0.3752579184518867,626.2335497367758,0.0525,0.01,4.0,749.0745404675201,98.30741350657709,98.98421433831905,0.6768008317419572,0.3752579184518867,synthetic_bloomberg_compatible
L250,Synthetic Bloomberg-Compatible Loan 250,Industrials,B,11.433958651800792,0.003520104014183934,0.01,0.0621549393438877,0.5779770637375503,467.33966058736024,0.0525,0.01,5.0,574.9288251508489,99.10752864930244,98.64601748947554,-0.46151115982689817,0.5779770637375503,synthetic_bloomberg_compatible
L251,Synthetic Bloomberg-Compatible Loan 251,Healthcare,B,7.850430231456194,0.0024168646933551393,0.013399115236260844,0.04327527787156558,0.45912321640543496,499.5930523509272,0.0525,0.01,3.0,644.1777570953348,96.69971444836003,98.10161682824028,1.401902379880255,0.6151844884259148,synthetic_bloomberg_compatible
L252,Synthetic Bloomberg-Compatible Loan 252,Healthcare,B,4.721600639920174,0.0014536107635249134,0.01,0.04267635211277693,0.4636678514707646,542.8337885766132,0.0525,0.01,5.0,519.6250335169427,102.0678917510411,103.58374297037838,1.5158512193372786,0.4636678514707646,synthetic_bloomberg_compatible
L253,Synthetic Bloomberg-Compatible Loan 253,Industrials,B,8.739887883502183,0.002690696665882046,0.02968027176086819,0.02,0.4508836528474366,557.5706405865677,0.0525,0.01,5.0,736.8363034193177,93.60186671495494,93.68876239461125,0.08689567965630829,1.3382349349044869,synthetic_bloomberg_compatible
L254,Synthetic Bloomberg-Compatible Loan 254,Retail,B,6.8882462593436,0.00212064290650413,0.01536198176650502,0.04977021341258279,0.4721292356716024,520.2307252949131,0.0525,0.01,4.0,528.3130965572424,99.65735284453879,101.30658351992624,1.649230675387443,0.7252840709821108,synthetic_bloomberg_compatible
L255,Synthetic Bloomberg-Compatible Loan 255,Telecom,B-,11.191422258212034,0.0034454357948334106,0.01,0.03357417384602423,0.588223089163336,669.4714501167539,0.0525,0.01,4.0,623.2633339107299,104.19460964683965,103.33910776660498,-0.8555018802346694,0.588223089163336,synthetic_bloomberg_compatible
L256,Synthetic Bloomberg-Compatible Loan 256,Telecom,B,8.83892905081991,0.0027211878738058813,0.01,0.08916269470288424,0.45677735809595665,459.84309887613813,0.0525,0.01,5.0,608.6594569204146,96.67756691176518,97.79701555480638,1.1194486430411956,0.45677735809595665,synthetic_bloomberg_compatible
L257,Synthetic Bloomberg-Compatible Loan 257,Industrials,B-,13.280090907370717,0.004088461637422552,0.035101432337367074,0.023174683181779013,0.4926973635498817,632.973959847832,0.0525,0.01,3.0,795.5819709609484,95.9739694851955,95.20307005453661,-0.7708994306588863,1.729438316944532,synthetic_bloomberg_compatible
L258,Synthetic Bloomberg-Compatible Loan 258,Energy,B-,13.944198288168206,0.004292916378618091,0.023928723888299523,0.05182137259741254,0.46135752462900814,684.9410723625653,0.0525,0.01,4.0,743.3716509450317,101.45704482239843,98.78342952510764,-2.6736152972907945,1.1039696820636884,synthetic_bloomberg_compatible
L259,Synthetic Bloomberg-Compatible Loan 259,Telecom,B,10.406580210145338,0.0032038111984855127,0.01,0.031361902789001646,0.5152186378766601,478.7404647065734,0.0525,0.01,4.0,543.1541957416756,99.9175713646272,100.2747635157683,0.35719215114110625,0.5152186378766601,synthetic_bloomberg_compatible
L260,Synthetic Bloomberg-Compatible Loan 260,Industrials,B-,9.326063977573497,0.0028711591710035,0.011849875499478992,0.04432448076859737,0.4619136686224899,663.2977095543891,0.0525,0.01,3.0,741.2808388942332,100.38352021261558,99.82220822035538,-0.561311992260201,0.5473619464684101,synthetic_bloomberg_compatible
L261,Synthetic Bloomberg-Compatible Loan 261,Telecom,B,8.615873804881062,0.002652517198099838,0.011793945060313596,0.02282406279784386,0.5314977135239645,515.8948824465406,0.0525,0.01,5.0,553.659842996311,104.33686352942237,100.88484815920032,-3.452015370222057,0.6268454832983931,synthetic_bloomberg_compatible
L262,Synthetic Bloomberg-Compatible Loan 262,Telecom,CCC+,15.789037170725713,0.0048608758188938795,0.017103397057524002,0.03189011000151711,0.5797667381641527,806.5172392495771,0.0525,0.01,6.0,970.3292301456634,94.201000697535,95.61483661223768,1.4138359147026875,0.9915980723567057,synthetic_bloomberg_compatible
L263,Synthetic Bloomberg-Compatible Loan 263,Energy,B,7.65814969527509,0.002357668442268999,0.013333673137103208,0.02,0.4960547573517,570.2382776291079,0.0525,0.01,5.0,524.3450841675857,105.0,103.81224820694005,-1.1877517930599453,0.6614231992632612,synthetic_bloomberg_compatible
L264,Synthetic Bloomberg-Compatible Loan 264,Software,BB,14.39505791152609,0.004431719816547752,0.01,0.02,0.6252232142202001,261.3942600009069,0.0525,0.01,5.0,374.7365454794663,97.52710907445682,98.06512297717636,0.5380139027195412,0.6252232142202001,synthetic_bloomberg_compatible
L265,Synthetic Bloomberg-Compatible Loan 265,Industrials,B,8.915691199617237,0.0027448201744243814,0.011400402264638967,0.032334377889470384,0.5828545020376267,517.9384452509383,0.0525,0.01,4.0,604.2686172443179,98.22360986419186,99.17151737366527,0.94790750947341,0.6644775784984777,synthetic_bloomberg_compatible
L266,Synthetic Bloomberg-Compatible Loan 266,Retail,B,2.8968631035511936,0.0008918398036839033,0.01,0.02,0.6417284333801702,471.878607306335,0.0525,0.01,6.0,434.10720072606404,105.0,103.69368584956126,-1.3063141504387374,0.6417284333801702,synthetic_bloomberg_compatible
L267,Synthetic Bloomberg-Compatible Loan 267,Software,B,4.732502846783004,0.001456967160317136,0.01,0.04208025684033442,0.6356572100092215,478.41857507372333,0.0525,0.01,6.0,680.6158949950217,96.26489689043368,95.23390161705481,-1.0309952733788634,0.6356572100092215,synthetic_bloomberg_compatible
L268,Synthetic Bloomberg-Compatible Loan 268,Retail,B-,9.215984487107344,0.002837269660986057,0.01,0.052213264931604594,0.6863466711942249,676.8746848285416,0.0525,0.01,7.0,637.6989552725553,103.42055454458392,103.21074889742916,-0.20980564715476646,0.6863466711942249,synthetic_bloomberg_compatible
L269,Synthetic Bloomberg-Compatible Loan 269,Retail,B,12.669648671914501,0.00390052846144256,0.021146318324973427,0.027188043151091076,0.398307028855928,557.2255943164453,0.0525,0.01,5.0,581.3717342407464,100.80025732166256,100.58087622359784,-0.21938109806471573,0.842272722326183,synthetic_bloomberg_compatible
L270,Synthetic Bloomberg-Compatible Loan 270,Software,B,5.072602216673721,0.0015616715058226348,0.017136601733604682,0.022559786783056913,0.5159914738707939,531.9542452110858,0.0525,0.01,4.0,534.5186722546069,98.1936807557917,101.03539828342537,2.841717527633662,0.8842340385659482,synthetic_bloomberg_compatible
L271,Synthetic Bloomberg-Compatible Loan 271,Telecom,BB,7.028444382980964,0.0021638048587925627,0.020642875446739463,0.06383109924283638,0.45981668827610744,327.42544498614234,0.0525,0.01,4.0,300.0,100.67351184948755,101.73066334547126,1.0571514959837032,0.9491938624415911,synthetic_bloomberg_compatible
